Year,Month,Day,Location,Count_males,Count_females,Total,Weekly_average_prep_(inch),Weekly_average_temp_(F),Weekly_average_RH,Weekly_avg_wind_speed_(mph),Weekly_avg_soil_temp_(F),Region,Location_original
2011,4,15,City of Visalia,0,0,0,0,54.13,64.86,4.29,59.67,SSJV,City of Visalia
2011,4,22,Woodlake,0,1,1,0,63.61,66,4.56,65.63,SSJV,Woodlake
2011,4,22,Ivanhoe,1,0,1,0,63.61,66,4.56,65.63,SSJV,Ivanhoe
2011,4,22,Exeter,0,1,1,0,63.61,66,4.56,65.63,SSJV,Exeter
2011,4,22,South Exeter,0,0,0,0,64.67,62.67,3.5,66.77,SSJV,South Exeter
2011,4,22,Tonyville,1,0,1,0,63.61,66,4.56,65.63,SSJV,Tonyville
2011,4,22,West Lindsay,0,0,0,0,63.61,66,4.56,65.63,SSJV,West Lindsay
2011,4,22,Strathmore,0,0,0,0,64.67,62.67,3.5,66.77,SSJV,Strathmore
2011,4,22,Porterville,1,0,1,0,63.61,66,4.56,65.63,SSJV,Porterville
2011,4,22,Terra Bella,0,0,0,0,63.61,66,4.56,65.63,SSJV,Terra Bella
2011,4,22,City of Visalia,0,0,0,0,63.61,66,4.56,65.63,SSJV,City of Visalia
2011,4,29,Woodlake,0,1,1,0,60.59,53.43,5.81,66.86,SSJV,Woodlake
2011,4,29,Ivanhoe,0,0,0,0,60.59,53.43,5.81,66.86,SSJV,Ivanhoe
2011,4,29,Exeter,0,0,0,0,60.59,53.43,5.81,66.86,SSJV,Exeter
2011,4,29,South Exeter,1,0,1,0,60.47,52.14,3.78,67.6,SSJV,South Exeter
2011,4,29,Tonyville,1,0,1,0,60.59,53.43,5.81,66.86,SSJV,Tonyville
2011,4,29,West Lindsay,1,0,1,0,60.59,53.43,5.81,66.86,SSJV,West Lindsay
2011,4,29,Strathmore,1,0,1,0,60.47,52.14,3.78,67.6,SSJV,Strathmore
2011,4,29,Porterville,0,0,0,0,60.59,53.43,5.81,66.86,SSJV,Porterville
2011,4,29,Terra Bella,0,0,0,0,60.59,53.43,5.81,66.86,SSJV,Terra Bella
2011,4,29,City of Visalia,0,0,0,0,60.59,53.43,5.81,66.86,SSJV,City of Visalia
2011,5,6,Woodlake,0,2,2,0,68.31,44.43,3.73,70.77,SSJV,Woodlake
2011,5,6,Ivanhoe,0,0,0,0,68.31,44.43,3.73,70.77,SSJV,Ivanhoe
2011,5,6,Exeter,0,1,1,0,68.31,44.43,3.73,70.77,SSJV,Exeter
2011,5,6,South Exeter,0,0,0,0,67.43,41,2.83,70.04,SSJV,South Exeter
2011,5,6,Tonyville,1,2,3,0,68.31,44.43,3.73,70.77,SSJV,Tonyville
2011,5,6,West Lindsay,0,0,0,0,68.31,44.43,3.73,70.77,SSJV,West Lindsay
2011,5,6,Strathmore,0,0,0,0,67.43,41,2.83,70.04,SSJV,Strathmore
2011,5,6,Porterville,0,0,0,0,68.31,44.43,3.73,70.77,SSJV,Porterville
2011,5,6,Terra Bella,1,0,1,0,68.31,44.43,3.73,70.77,SSJV,Terra Bella
2011,5,6,City of Visalia,0,0,0,0,68.31,44.43,3.73,70.77,SSJV,City of Visalia
2011,5,13,Woodlake,0,1,1,0,63.29,55.43,4.99,70.4,SSJV,Woodlake
2011,5,13,Ivanhoe,0,0,0,0,63.29,55.43,4.99,70.4,SSJV,Ivanhoe
2011,5,13,Exeter,0,0,0,0,63.29,55.43,4.99,70.4,SSJV,Exeter
2011,5,13,South Exeter,0,0,0,0,63.93,49.57,3.37,70.27,SSJV,South Exeter
2011,5,13,Tonyville,1,0,1,0,63.29,55.43,4.99,70.4,SSJV,Tonyville
2011,5,13,West Lindsay,0,0,0,0,63.29,55.43,4.99,70.4,SSJV,West Lindsay
2011,5,13,Strathmore,0,0,0,0,63.93,49.57,3.37,70.27,SSJV,Strathmore
2011,5,13,Porterville,1,0,1,0,63.29,55.43,4.99,70.4,SSJV,Porterville
2011,5,13,Terra Bella,2,0,2,0,63.29,55.43,4.99,70.4,SSJV,Terra Bella
2011,5,13,City of Visalia,0,0,0,0,63.29,55.43,4.99,70.4,SSJV,City of Visalia
2011,5,20,Woodlake,0,0,0,0.03,58.9,63.71,5.03,67.37,SSJV,Woodlake
2011,5,20,Ivanhoe,0,0,0,0.03,58.9,63.71,5.03,67.37,SSJV,Ivanhoe
2011,5,20,Exeter,0,1,1,0.03,58.9,63.71,5.03,67.37,SSJV,Exeter
2011,5,20,South Exeter,0,0,0,0.03,58.96,60,3.96,67.01,SSJV,South Exeter
2011,5,20,Tonyville,1,0,1,0.03,58.9,63.71,5.03,67.37,SSJV,Tonyville
2011,5,20,West Lindsay,0,0,0,0.03,58.9,63.71,5.03,67.37,SSJV,West Lindsay
2011,5,20,Strathmore,2,0,2,0.03,58.96,60,3.96,67.01,SSJV,Strathmore
2011,5,20,Porterville,0,0,0,0.03,58.9,63.71,5.03,67.37,SSJV,Porterville
2011,5,20,Terra Bella,0,0,0,0.03,58.9,63.71,5.03,67.37,SSJV,Terra Bella
2011,5,20,City of Visalia,1,0,1,0.03,58.9,63.71,5.03,67.37,SSJV,City of Visalia
2011,5,27,Woodlake,0,0,0,0,64.27,50.29,5.93,68.53,SSJV,Woodlake
2011,5,27,Ivanhoe,0,0,0,0,64.27,50.29,5.93,68.53,SSJV,Ivanhoe
2011,5,27,Exeter,0,0,0,0,64.27,50.29,5.93,68.53,SSJV,Exeter
2011,5,27,South Exeter,0,0,0,0,64.73,46.43,3.71,70.76,SSJV,South Exeter
2011,5,27,Tonyville,1,0,1,0,64.27,50.29,5.93,68.53,SSJV,Tonyville
2011,5,27,West Lindsay,0,0,0,0,64.27,50.29,5.93,68.53,SSJV,West Lindsay
2011,5,27,Strathmore,0,0,0,0,64.73,46.43,3.71,70.76,SSJV,Strathmore
2011,5,27,Porterville,0,0,0,0,64.27,50.29,5.93,68.53,SSJV,Porterville
2011,5,27,Terra Bella,0,0,0,0,64.27,50.29,5.93,68.53,SSJV,Terra Bella
2011,5,27,City of Visalia,0,0,0,0,64.27,50.29,5.93,68.53,SSJV,City of Visalia
2011,6,3,Woodlake,0,0,0,0.01,61.43,54.29,5.94,69.09,SSJV,Woodlake
2011,6,3,Ivanhoe,0,0,0,0.01,61.43,54.29,5.94,69.09,SSJV,Ivanhoe
2011,6,3,Exeter,0,0,0,0.01,61.43,54.29,5.94,69.09,SSJV,Exeter
2011,6,3,South Exeter,0,0,0,0.01,61.39,49.86,4.02,69.49,SSJV,South Exeter
2011,6,3,Tonyville,0,0,0,0.01,61.43,54.29,5.94,69.09,SSJV,Tonyville
2011,6,3,West Lindsay,0,0,0,0.01,61.43,54.29,5.94,69.09,SSJV,West Lindsay
2011,6,3,Strathmore,0,0,0,0.01,61.39,49.86,4.02,69.49,SSJV,Strathmore
2011,6,3,Porterville,0,0,0,0.01,61.43,54.29,5.94,69.09,SSJV,Porterville
2011,6,3,Terra Bella,0,0,0,0.01,61.43,54.29,5.94,69.09,SSJV,Terra Bella
2011,6,3,City of Visalia,0,0,0,0.01,61.43,54.29,5.94,69.09,SSJV,City of Visalia
2011,6,10,Woodlake,0,2,2,0.22,66.8,67.71,4.3,69.97,SSJV,Woodlake
2011,6,10,Ivanhoe,0,0,0,0.22,66.8,67.71,4.3,69.97,SSJV,Ivanhoe
2011,6,10,Exeter,0,0,0,0.22,66.8,67.71,4.3,69.97,SSJV,Exeter
2011,6,10,South Exeter,0,0,0,0.07,66.94,61,3.39,71.51,SSJV,South Exeter
2011,6,10,Tonyville,0,0,0,0.22,66.8,67.71,4.3,69.97,SSJV,Tonyville
2011,6,10,West Lindsay,0,0,0,0.22,66.8,67.71,4.3,69.97,SSJV,West Lindsay
2011,6,10,Strathmore,0,0,0,0.07,66.94,61,3.39,71.51,SSJV,Strathmore
2011,6,10,Porterville,0,0,0,0.22,66.8,67.71,4.3,69.97,SSJV,Porterville
2011,6,10,Terra Bella,0,0,0,0.22,66.8,67.71,4.3,69.97,SSJV,Terra Bella
2011,6,10,City of Visalia,0,0,0,0.22,66.8,67.71,4.3,69.97,SSJV,City of Visalia
2011,6,17,Woodlake,0,1,1,0,74.56,54.29,4.5,76.01,SSJV,Woodlake
2011,6,17,Ivanhoe,0,1,1,0,74.56,54.29,4.5,76.01,SSJV,Ivanhoe
2011,6,17,Exeter,0,0,0,0,74.56,54.29,4.5,76.01,SSJV,Exeter
2011,6,17,South Exeter,0,0,0,0,75.27,48.29,3.1,78.11,SSJV,South Exeter
2011,6,17,Tonyville,1,0,1,0,74.56,54.29,4.5,76.01,SSJV,Tonyville
2011,6,17,West Lindsay,0,1,1,0,74.56,54.29,4.5,76.01,SSJV,West Lindsay
2011,6,17,Strathmore,0,0,0,0,75.27,48.29,3.1,78.11,SSJV,Strathmore
2011,6,17,Porterville,0,0,0,0,74.56,54.29,4.5,76.01,SSJV,Porterville
2011,6,17,Terra Bella,2,0,2,0,74.56,54.29,4.5,76.01,SSJV,Terra Bella
2011,6,17,City of Visalia,0,0,0,0,74.56,54.29,4.5,76.01,SSJV,City of Visalia
2011,6,24,Woodlake,0,0,0,0,79.94,45.86,4.2,78.09,SSJV,Woodlake
2011,6,24,Ivanhoe,0,2,2,0,79.94,45.86,4.2,78.09,SSJV,Ivanhoe
2011,6,24,Exeter,0,0,0,0,79.94,45.86,4.2,78.09,SSJV,Exeter
2011,6,24,South Exeter,0,0,0,0,79.91,44.29,2.87,81.09,SSJV,South Exeter
2011,6,24,Tonyville,0,1,1,0,79.94,45.86,4.2,78.09,SSJV,Tonyville
2011,6,24,West Lindsay,0,0,0,0,79.94,45.86,4.2,78.09,SSJV,West Lindsay
2011,6,24,Strathmore,0,0,0,0,79.91,44.29,2.87,81.09,SSJV,Strathmore
2011,6,24,Porterville,0,0,0,0,79.94,45.86,4.2,78.09,SSJV,Porterville
2011,6,24,Terra Bella,0,0,0,0,79.94,45.86,4.2,78.09,SSJV,Terra Bella
2011,6,24,City of Visalia,0,0,0,0,79.94,45.86,4.2,78.09,SSJV,City of Visalia
2011,7,1,Woodlake,0,1,1,0.02,74.07,56,4.57,77.46,SSJV,Woodlake
2011,7,1,Ivanhoe,1,1,2,0.02,74.07,56,4.57,77.46,SSJV,Ivanhoe
2011,7,1,Exeter,1,2,3,0.02,74.07,56,4.57,77.46,SSJV,Exeter
2011,7,1,South Exeter,0,0,0,0,74.13,52.29,3.34,78.43,SSJV,South Exeter
2011,7,1,Tonyville,0,0,0,0.02,74.07,56,4.57,77.46,SSJV,Tonyville
2011,7,1,West Lindsay,0,0,0,0.02,74.07,56,4.57,77.46,SSJV,West Lindsay
2011,7,1,Strathmore,1,0,1,0,74.13,52.29,3.34,78.43,SSJV,Strathmore
2011,7,1,Porterville,0,1,1,0.02,74.07,56,4.57,77.46,SSJV,Porterville
2011,7,1,Terra Bella,1,1,2,0.02,74.07,56,4.57,77.46,SSJV,Terra Bella
2011,7,1,City of Visalia,0,0,0,0.02,74.07,56,4.57,77.46,SSJV,City of Visalia
2011,7,8,Woodlake,0,1,1,0,84.54,52.43,4.13,80.53,SSJV,Woodlake
2011,7,8,Ivanhoe,1,0,1,0,84.54,52.43,4.13,80.53,SSJV,Ivanhoe
2011,7,8,Exeter,0,2,2,0,84.54,52.43,4.13,80.53,SSJV,Exeter
2011,7,8,South Exeter,0,0,0,0,85.02,47.5,3,83.17,SSJV,South Exeter
2011,7,8,Tonyville,0,1,1,0,84.54,52.43,4.13,80.53,SSJV,Tonyville
2011,7,8,West Lindsay,0,0,0,0,84.54,52.43,4.13,80.53,SSJV,West Lindsay
2011,7,8,Strathmore,0,0,0,0,85.02,47.5,3,83.17,SSJV,Strathmore
2011,7,8,Porterville,0,0,0,0,84.54,52.43,4.13,80.53,SSJV,Porterville
2011,7,8,Terra Bella,0,0,0,0,84.54,52.43,4.13,80.53,SSJV,Terra Bella
2011,7,8,City of Visalia,0,0,0,0,84.54,52.43,4.13,80.53,SSJV,City of Visalia
2011,7,15,Woodlake,0,0,0,0,74.64,51,5.04,79.41,SSJV,Woodlake
2011,7,15,Ivanhoe,1,1,2,0,74.64,51,5.04,79.41,SSJV,Ivanhoe
2011,7,15,Exeter,2,2,4,0,74.64,51,5.04,79.41,SSJV,Exeter
2011,7,15,South Exeter,1,0,1,0,76.01,48.71,3.21,81,SSJV,South Exeter
2011,7,15,Tonyville,0,0,0,0,74.64,51,5.04,79.41,SSJV,Tonyville
2011,7,15,West Lindsay,0,0,0,0,74.64,51,5.04,79.41,SSJV,West Lindsay
2011,7,15,Strathmore,0,0,0,0,76.01,48.71,3.21,81,SSJV,Strathmore
2011,7,15,Porterville,0,0,0,0,74.64,51,5.04,79.41,SSJV,Porterville
2011,7,15,Terra Bella,0,0,0,0,74.64,51,5.04,79.41,SSJV,Terra Bella
2011,7,15,City of Visalia,0,0,0,0,74.64,51,5.04,79.41,SSJV,City of Visalia
2011,7,22,Woodlake,0,3,3,0,76.64,54.86,4.47,77.2,SSJV,Woodlake
2011,7,22,Ivanhoe,3,4,7,0,76.64,54.86,4.47,77.2,SSJV,Ivanhoe
2011,7,22,Exeter,2,1,3,0,76.64,54.86,4.47,77.2,SSJV,Exeter
2011,7,22,South Exeter,2,1,3,0,76.19,52.83,3.22,79.43,SSJV,South Exeter
2011,7,22,Tonyville,7,1,8,0,76.64,54.86,4.47,77.2,SSJV,Tonyville
2011,7,22,West Lindsay,0,0,0,0,76.64,54.86,4.47,77.2,SSJV,West Lindsay
2011,7,22,Strathmore,1,0,1,0,76.19,52.83,3.22,79.43,SSJV,Strathmore
2011,7,22,Porterville,0,0,0,0,76.64,54.86,4.47,77.2,SSJV,Porterville
2011,7,22,Terra Bella,2,1,3,0,76.64,54.86,4.47,77.2,SSJV,Terra Bella
2011,7,22,City of Visalia,2,1,3,0,76.64,54.86,4.47,77.2,SSJV,City of Visalia
2011,7,29,Woodlake,1,0,1,0,79.69,52.86,4.07,81.46,SSJV,Woodlake
2011,7,29,Ivanhoe,2,3,5,0,79.69,52.86,4.07,81.46,SSJV,Ivanhoe
2011,7,29,Exeter,1,0,1,0,79.69,52.86,4.07,81.46,SSJV,Exeter
2011,7,29,South Exeter,1,2,3,0,79.5,46.43,3.19,80.66,SSJV,South Exeter
2011,7,29,Tonyville,5,1,6,0,79.69,52.86,4.07,81.46,SSJV,Tonyville
2011,7,29,West Lindsay,0,0,0,0,79.69,52.86,4.07,81.46,SSJV,West Lindsay
2011,7,29,Strathmore,1,0,1,0,79.5,46.43,3.19,80.66,SSJV,Strathmore
2011,7,29,Porterville,0,0,0,0,79.69,52.86,4.07,81.46,SSJV,Porterville
2011,7,29,Terra Bella,2,2,4,0,79.69,52.86,4.07,81.46,SSJV,Terra Bella
2011,7,29,City of Visalia,0,0,0,0,79.69,52.86,4.07,81.46,SSJV,City of Visalia
2011,8,5,Woodlake,1,0,1,0.02,78.8,58.14,3.66,80.01,SSJV,Woodlake
2011,8,5,Ivanhoe,1,0,1,0.02,78.8,58.14,3.66,80.01,SSJV,Ivanhoe
2011,8,5,Exeter,0,0,0,0.02,78.8,58.14,3.66,80.01,SSJV,Exeter
2011,8,5,South Exeter,0,0,0,0,78.51,51.57,3.13,81.17,SSJV,South Exeter
2011,8,5,Tonyville,1,0,1,0.02,78.8,58.14,3.66,80.01,SSJV,Tonyville
2011,8,5,West Lindsay,1,0,1,0.02,78.8,58.14,3.66,80.01,SSJV,West Lindsay
2011,8,5,Strathmore,3,0,3,0,78.51,51.57,3.13,81.17,SSJV,Strathmore
2011,8,5,Porterville,0,0,0,0.02,78.8,58.14,3.66,80.01,SSJV,Porterville
2011,8,5,Terra Bella,2,2,4,0.02,78.8,58.14,3.66,80.01,SSJV,Terra Bella
2011,8,5,City of Visalia,0,0,0,0.02,78.8,58.14,3.66,80.01,SSJV,City of Visalia
2011,8,12,Woodlake,0,0,0,0,77.04,54.14,3.81,79.09,SSJV,Woodlake
2011,8,12,Ivanhoe,1,1,2,0,77.04,54.14,3.81,79.09,SSJV,Ivanhoe
2011,8,12,Exeter,1,0,1,0,77.04,54.14,3.81,79.09,SSJV,Exeter
2011,8,12,South Exeter,0,0,0,0,77.27,50.14,2.83,79.71,SSJV,South Exeter
2011,8,12,Tonyville,1,0,1,0,77.04,54.14,3.81,79.09,SSJV,Tonyville
2011,8,12,West Lindsay,0,1,1,0,77.04,54.14,3.81,79.09,SSJV,West Lindsay
2011,8,12,Strathmore,3,0,3,0,77.27,50.14,2.83,79.71,SSJV,Strathmore
2011,8,12,Porterville,0,0,0,0,77.04,54.14,3.81,79.09,SSJV,Porterville
2011,8,12,Terra Bella,2,0,2,0,77.04,54.14,3.81,79.09,SSJV,Terra Bella
2011,8,12,City of Visalia,1,0,1,0,77.04,54.14,3.81,79.09,SSJV,City of Visalia
2011,8,19,Woodlake,0,0,0,0,78.64,48.43,3.63,77.87,SSJV,Woodlake
2011,8,19,Ivanhoe,0,0,0,0,78.64,48.43,3.63,77.87,SSJV,Ivanhoe
2011,8,19,Exeter,0,0,0,0,78.64,48.43,3.63,77.87,SSJV,Exeter
2011,8,19,South Exeter,0,0,0,0,77.29,46.43,2.88,78.67,SSJV,South Exeter
2011,8,19,Tonyville,0,0,0,0,78.64,48.43,3.63,77.87,SSJV,Tonyville
2011,8,19,West Lindsay,0,0,0,0,78.64,48.43,3.63,77.87,SSJV,West Lindsay
2011,8,19,Strathmore,0,0,0,0,77.29,46.43,2.88,78.67,SSJV,Strathmore
2011,8,19,Porterville,0,0,0,0,78.64,48.43,3.63,77.87,SSJV,Porterville
2011,8,19,Terra Bella,2,0,2,0,78.64,48.43,3.63,77.87,SSJV,Terra Bella
2011,8,19,City of Visalia,0,0,0,0,78.64,48.43,3.63,77.87,SSJV,City of Visalia
2011,8,26,Woodlake,0,0,0,0,77.7,55.71,3.49,77.79,SSJV,Woodlake
2011,8,26,Ivanhoe,0,0,0,0,77.7,55.71,3.49,77.79,SSJV,Ivanhoe
2011,8,26,Exeter,0,0,0,0,77.7,55.71,3.49,77.79,SSJV,Exeter
2011,8,26,South Exeter,0,0,0,0,77.37,49.14,3,77.87,SSJV,South Exeter
2011,8,26,Tonyville,0,0,0,0,77.7,55.71,3.49,77.79,SSJV,Tonyville
2011,8,26,West Lindsay,0,0,0,0,77.7,55.71,3.49,77.79,SSJV,West Lindsay
2011,8,26,Strathmore,0,0,0,0,77.37,49.14,3,77.87,SSJV,Strathmore
2011,8,26,Porterville,0,0,0,0,77.7,55.71,3.49,77.79,SSJV,Porterville
2011,8,26,Terra Bella,2,0,2,0,77.7,55.71,3.49,77.79,SSJV,Terra Bella
2011,8,26,City of Visalia,0,0,0,0,77.7,55.71,3.49,77.79,SSJV,City of Visalia
2011,9,2,Woodlake,0,0,0,0,78.36,54.43,3.27,78.97,SSJV,Woodlake
2011,9,2,Ivanhoe,0,0,0,0,78.36,54.43,3.27,78.97,SSJV,Ivanhoe
2011,9,2,Exeter,0,1,1,0,78.36,54.43,3.27,78.97,SSJV,Exeter
2011,9,2,South Exeter,0,0,0,0,78.67,46.71,3.03,78.73,SSJV,South Exeter
2011,9,2,Tonyville,0,0,0,0,78.36,54.43,3.27,78.97,SSJV,Tonyville
2011,9,2,West Lindsay,0,0,0,0,78.36,54.43,3.27,78.97,SSJV,West Lindsay
2011,9,2,Strathmore,0,0,0,0,78.67,46.71,3.03,78.73,SSJV,Strathmore
2011,9,2,Porterville,0,0,0,0,78.36,54.43,3.27,78.97,SSJV,Porterville
2011,9,2,Terra Bella,1,1,2,0,78.36,54.43,3.27,78.97,SSJV,Terra Bella
2011,9,2,City of Visalia,0,0,0,0,78.36,54.43,3.27,78.97,SSJV,City of Visalia
2011,9,9,Woodlake,0,0,0,0,77.43,52.29,3.46,79.34,SSJV,Woodlake
2011,9,9,Ivanhoe,0,0,0,0,77.43,52.29,3.46,79.34,SSJV,Ivanhoe
2011,9,9,Exeter,0,0,0,0,77.43,52.29,3.46,79.34,SSJV,Exeter
2011,9,9,South Exeter,0,0,0,0,78.01,44.86,2.97,76.97,SSJV,South Exeter
2011,9,9,Tonyville,0,0,0,0,77.43,52.29,3.46,79.34,SSJV,Tonyville
2011,9,9,West Lindsay,0,0,0,0,77.43,52.29,3.46,79.34,SSJV,West Lindsay
2011,9,9,Strathmore,0,0,0,0,78.01,44.86,2.97,76.97,SSJV,Strathmore
2011,9,9,Porterville,0,0,0,0,77.43,52.29,3.46,79.34,SSJV,Porterville
2011,9,9,Terra Bella,0,0,0,0,77.43,52.29,3.46,79.34,SSJV,Terra Bella
2011,9,9,City of Visalia,0,1,1,0,77.43,52.29,3.46,79.34,SSJV,City of Visalia
2011,9,16,Woodlake,0,0,0,0,75.64,58.43,3.94,75.97,SSJV,Woodlake
2011,9,16,Ivanhoe,0,0,0,0,75.64,58.43,3.94,75.97,SSJV,Ivanhoe
2011,9,16,Exeter,0,3,3,0,75.64,58.43,3.94,75.97,SSJV,Exeter
2011,9,16,South Exeter,0,0,0,0.01,75.27,53.71,3.4,75.91,SSJV,South Exeter
2011,9,16,Tonyville,0,0,0,0,75.64,58.43,3.94,75.97,SSJV,Tonyville
2011,9,16,West Lindsay,0,0,0,0,75.64,58.43,3.94,75.97,SSJV,West Lindsay
2011,9,16,Strathmore,0,0,0,0.01,75.27,53.71,3.4,75.91,SSJV,Strathmore
2011,9,16,Porterville,3,1,4,0,75.64,58.43,3.94,75.97,SSJV,Porterville
2011,9,16,Terra Bella,2,1,3,0,75.64,58.43,3.94,75.97,SSJV,Terra Bella
2011,9,16,City of Visalia,0,1,1,0,75.64,58.43,3.94,75.97,SSJV,City of Visalia
2011,9,23,Woodlake,0,0,0,0,76.47,55.86,3.19,76.23,SSJV,Woodlake
2011,9,23,Ivanhoe,0,0,0,0,76.47,55.86,3.19,76.23,SSJV,Ivanhoe
2011,9,23,Exeter,0,1,1,0,76.47,55.86,3.19,76.23,SSJV,Exeter
2011,9,23,South Exeter,0,0,0,0,76.66,49.57,2.8,75.09,SSJV,South Exeter
2011,9,23,Tonyville,0,0,0,0,76.47,55.86,3.19,76.23,SSJV,Tonyville
2011,9,23,West Lindsay,0,0,0,0,76.47,55.86,3.19,76.23,SSJV,West Lindsay
2011,9,23,Strathmore,0,0,0,0,76.66,49.57,2.8,75.09,SSJV,Strathmore
2011,9,23,Porterville,2,1,3,0,76.47,55.86,3.19,76.23,SSJV,Porterville
2011,9,23,Terra Bella,1,0,1,0,76.47,55.86,3.19,76.23,SSJV,Terra Bella
2011,9,23,City of Visalia,4,1,5,0,76.47,55.86,3.19,76.23,SSJV,City of Visalia
2011,9,30,Woodlake,0,0,0,0,73.31,62.57,3.49,75.74,SSJV,Woodlake
2011,9,30,Ivanhoe,0,0,0,0,73.31,62.57,3.49,75.74,SSJV,Ivanhoe
2011,9,30,Exeter,2,0,2,0,73.31,62.57,3.49,75.74,SSJV,Exeter
2011,9,30,South Exeter,0,0,0,0,73.81,54,3.16,74.64,SSJV,South Exeter
2011,9,30,Tonyville,0,0,0,0,73.31,62.57,3.49,75.74,SSJV,Tonyville
2011,9,30,West Lindsay,0,0,0,0,73.31,62.57,3.49,75.74,SSJV,West Lindsay
2011,9,30,Strathmore,0,0,0,0,73.81,54,3.16,74.64,SSJV,Strathmore
2011,9,30,Porterville,0,0,0,0,73.31,62.57,3.49,75.74,SSJV,Porterville
2011,9,30,Terra Bella,2,1,3,0,73.31,62.57,3.49,75.74,SSJV,Terra Bella
2011,9,30,City of Visalia,2,3,5,0,73.31,62.57,3.49,75.74,SSJV,City of Visalia
2011,10,7,Woodlake,0,0,0,0.12,62.8,70.14,3.71,70.31,SSJV,Woodlake
2011,10,7,Ivanhoe,0,0,0,0.12,62.8,70.14,3.71,70.31,SSJV,Ivanhoe
2011,10,7,Exeter,1,2,3,0.12,62.8,70.14,3.71,70.31,SSJV,Exeter
2011,10,7,South Exeter,0,0,0,0.04,61.27,67.83,3.43,70.18,SSJV,South Exeter
2011,10,7,Tonyville,0,1,1,0.12,62.8,70.14,3.71,70.31,SSJV,Tonyville
2011,10,7,West Lindsay,0,0,0,0.12,62.8,70.14,3.71,70.31,SSJV,West Lindsay
2011,10,7,Strathmore,0,0,0,0.04,61.27,67.83,3.43,70.18,SSJV,Strathmore
2011,10,7,Porterville,1,0,1,0.12,62.8,70.14,3.71,70.31,SSJV,Porterville
2011,10,7,Terra Bella,2,3,5,0.12,62.8,70.14,3.71,70.31,SSJV,Terra Bella
2011,10,7,City of Visalia,4,0,4,0.12,62.8,70.14,3.71,70.31,SSJV,City of Visalia
2011,10,14,Woodlake,34,10,44,0,66.14,74.71,2.67,69,SSJV,Woodlake
2011,10,14,Ivanhoe,17,5,22,0,66.14,74.71,2.67,69,SSJV,Ivanhoe
2011,10,14,Exeter,14,6,20,0,66.14,74.71,2.67,69,SSJV,Exeter
2011,10,14,South Exeter,4,0,4,0,65.77,69.43,2.4,68.49,SSJV,South Exeter
2011,10,14,Tonyville,3,0,3,0,66.14,74.71,2.67,69,SSJV,Tonyville
2011,10,14,West Lindsay,6,2,8,0,66.14,74.71,2.67,69,SSJV,West Lindsay
2011,10,14,Strathmore,3,1,4,0,65.77,69.43,2.4,68.49,SSJV,Strathmore
2011,10,14,Porterville,1,1,2,0,66.14,74.71,2.67,69,SSJV,Porterville
2011,10,14,Terra Bella,2,5,7,0,66.14,74.71,2.67,69,SSJV,Terra Bella
2011,10,14,City of Visalia,25,10,35,0,66.14,74.71,2.67,69,SSJV,City of Visalia
2011,10,21,Woodlake,15,11,26,0,68.26,73.86,2.66,71.96,SSJV,Woodlake
2011,10,21,Ivanhoe,6,5,11,0,68.26,73.86,2.66,71.96,SSJV,Ivanhoe
2011,10,21,Exeter,9,4,13,0,68.26,73.86,2.66,71.96,SSJV,Exeter
2011,10,21,South Exeter,1,2,3,0,67.7,67.57,2.51,70.29,SSJV,South Exeter
2011,10,21,Tonyville,1,0,1,0,68.26,73.86,2.66,71.96,SSJV,Tonyville
2011,10,21,West Lindsay,0,1,1,0,68.26,73.86,2.66,71.96,SSJV,West Lindsay
2011,10,21,Strathmore,1,0,1,0,67.7,67.57,2.51,70.29,SSJV,Strathmore
2011,10,21,Porterville,0,0,0,0,68.26,73.86,2.66,71.96,SSJV,Porterville
2011,10,21,Terra Bella,4,0,4,0,68.26,73.86,2.66,71.96,SSJV,Terra Bella
2011,10,21,City of Visalia,19,20,39,0,68.26,73.86,2.66,71.96,SSJV,City of Visalia
2011,10,28,Woodlake,10,14,24,0,61.34,71.57,2.4,67.43,SSJV,Woodlake
2011,10,28,Ivanhoe,11,7,18,0,61.34,71.57,2.4,67.43,SSJV,Ivanhoe
2011,10,28,Exeter,2,5,7,0,61.34,71.57,2.4,67.43,SSJV,Exeter
2011,10,28,South Exeter,1,0,1,0,61.27,63.14,2.57,66.97,SSJV,South Exeter
2011,10,28,Tonyville,2,1,3,0,61.34,71.57,2.4,67.43,SSJV,Tonyville
2011,10,28,West Lindsay,3,3,6,0,61.34,71.57,2.4,67.43,SSJV,West Lindsay
2011,10,28,Strathmore,0,0,0,0,61.27,63.14,2.57,66.97,SSJV,Strathmore
2011,10,28,Porterville,0,0,0,0,61.34,71.57,2.4,67.43,SSJV,Porterville
2011,10,28,Terra Bella,4,3,7,0,61.34,71.57,2.4,67.43,SSJV,Terra Bella
2011,10,28,City of Visalia,16,7,23,0,61.34,71.57,2.4,67.43,SSJV,City of Visalia
2011,11,4,Woodlake,8,2,10,0.02,55.99,67,3.09,61.89,SSJV,Woodlake
2011,11,4,Ivanhoe,3,3,6,0.02,55.99,67,3.09,61.89,SSJV,Ivanhoe
2011,11,4,Exeter,2,0,2,0.02,55.99,67,3.09,61.89,SSJV,Exeter
2011,11,4,South Exeter,0,0,0,0.01,56.33,61.14,2.76,61.9,SSJV,South Exeter
